ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,last_updated_utc,ds
AWP,abrdn Global Premier Properties Fund,stocks,us,XNYS,FUND,True,usd,0001390195,BBG000R204N1,BBG001SSZNJ6,2025-09-29T06:04:58.488037823Z,2025-09-30
AWR,American States Water Company,stocks,us,XNYS,CS,True,usd,0001056903,BBG000F964B6,BBG001S9T5Z6,2025-09-29T06:04:58.488037903Z,2025-09-30
AWRE,Aware Inc,stocks,us,XNAS,CS,True,usd,0001015739,BBG000H56MZ6,BBG001S95Q04,2025-09-29T06:04:58.488037983Z,2025-09-30
AWX,Avalon Holdings Corp.,stocks,us,XASE,CS,True,usd,0001061069,BBG000BPSQJ3,BBG001S9D084,2025-09-29T06:04:58.488038063Z,2025-09-30
AX,"Axos Financial, Inc. Common Stock",stocks,us,XNYS,CS,True,usd,0001299709,BBG000QPHD08,BBG001SLZ724,2025-09-29T06:04:58.488038143Z,2025-09-30
AXGN,"Axogen, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0000805928,BBG000BN46R9,BBG001S5SRD1,2025-09-29T06:04:58.488038223Z,2025-09-30
AXIL,"AXIL Brands, Inc.",stocks,us,XASE,CS,True,usd,0001718500,BBG00HXXP3F3,BBG00HXXP3G2,2025-09-29T06:04:58.488038303Z,2025-09-30
AXIN,Axiom Intelligence Acquisition Corp 1 Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002057030,,,2025-09-29T06:04:58.488038384Z,2025-09-30
AXINR,Axiom Intelligence Acquisition Corp 1 Right,stocks,us,XNAS,RIGHT,True,usd,0002057030,,,2025-09-29T06:04:58.488038484Z,2025-09-30
AXINU,Axiom Intelligence Acquisition Corp 1 Units,stocks,us,XNAS,UNIT,True,usd,0002057030,,,2025-09-29T06:04:58.488038564Z,2025-09-30
AXL,"American Axle & Manufacturing Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001062231,BBG000BPYZV2,BBG001S9DR67,2025-09-29T06:04:58.488038644Z,2025-09-30
AXON,"Axon Enterprise, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001069183,BBG000BHJWG1,BBG001SB2HG5,2025-09-29T06:04:58.488038724Z,2025-09-30
AXP,American Express Company,stocks,us,XNYS,CS,True,usd,0000004962,BBG000BCQZS4,BBG001S5P034,2025-09-29T06:04:58.488038804Z,2025-09-30
AXR,AMREP Corporation,stocks,us,XNYS,CS,True,usd,0000006207,BBG000BCRB60,BBG001S5P052,2025-09-29T06:04:58.488038895Z,2025-09-30
AXS,Axis Capital Holders Limited,stocks,us,XNYS,CS,True,usd,0001214816,,,2025-09-29T06:04:58.488038975Z,2025-09-30
AXSM,"Axsome Therapeutics, Inc",stocks,us,XNAS,CS,True,usd,0001579428,BBG00B6G7GL7,BBG00B6G7GM6,2025-09-29T06:04:58.488039255Z,2025-09-30
AXSpE,"AXIS Capital Holdings Limited Depositary Shares, each representing 1/100th interest in a share of the Issuers 5.50% Series E Preferred Shares",stocks,us,XNYS,PFD,True,usd,0001214816,,,2025-09-29T06:04:58.488039335Z,2025-09-30
AXTA,Axalta Coating Systems Ltd.,stocks,us,XNYS,CS,True,usd,0001616862,,,2025-09-29T06:04:58.488039416Z,2025-09-30
AXTI,AXT Inc,stocks,us,XNAS,CS,True,usd,0001051627,BBG000BHZ0N5,BBG001S7SPZ7,2025-09-29T06:04:58.488039496Z,2025-09-30
AXUP,T-REX 2X Long AXON Daily Target ETF,stocks,us,BATS,ETF,True,usd,,BBG01WW9ZMX0,BBG01WW9ZP90,2025-09-29T06:04:58.488039576Z,2025-09-30
AYI,Acuity Inc.,stocks,us,XNYS,CS,True,usd,0001144215,BBG000BJ5HK0,BBG001SBG656,2025-09-29T06:04:58.488039656Z,2025-09-30
AYTU,"AYTU BioPharma, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001385818,BBG000VC2PT9,BBG001T21Q11,2025-09-29T06:04:58.488039736Z,2025-09-30
AZ,A2Z Cust2Mate Solutions Corp. Common Shares,stocks,us,XNAS,CS,True,usd,0001866030,BBG00TM0F0B2,BBG00JXQRF10,2025-09-29T06:04:58.488039806Z,2025-09-30
AZI,Autozi Internet Technology (Global) Ltd. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001959726,,,2025-09-29T06:04:58.488039886Z,2025-09-30
AZN,AstraZeneca PLC,stocks,us,XNAS,ADRC,True,usd,0000901832,BBG000BZ0DK8,BBG001SB80N8,2025-09-29T06:04:58.488039967Z,2025-09-30
AZNH,AstraZeneca PLC ADRhedged,stocks,us,ARCX,ETS,True,usd,,BBG01Q37F602,BBG01Q37F6X6,2025-09-29T06:04:58.488040057Z,2025-09-30
AZO,"AutoZone, Inc.",stocks,us,XNYS,CS,True,usd,0000866787,BBG000C7LMS8,BBG001S6Q5D9,2025-09-29T06:04:58.488040137Z,2025-09-30
AZTA,"Azenta, Inc.",stocks,us,XNAS,CS,True,usd,0000933974,BBG000DX9JV7,BBG001S8F1B8,2025-09-29T06:04:58.488040217Z,2025-09-30
AZTD,Aztlan Global Stock Selection DM SMID ETF,stocks,us,ARCX,ETF,True,usd,0001387131,BBG0196FNNX7,BBG0196FNPT7,2025-09-29T06:04:58.488040297Z,2025-09-30
AZTR,Azitra Inc,stocks,us,XASE,CS,True,usd,0001701478,BBG00GDC73T8,BBG00GDC73V5,2025-09-29T06:04:58.488040377Z,2025-09-30
AZYY,GraniteShares YieldBoost AMZN ETF,stocks,us,XNAS,ETF,True,usd,0001689873,BBG01X4WYRY7,BBG01X4WYSY5,2025-09-29T06:04:58.488040458Z,2025-09-30
AZZ,AZZ Inc.,stocks,us,XNYS,CS,True,usd,0000008947,BBG000F83JZ2,BBG001S9QNK6,2025-09-29T06:04:58.488040538Z,2025-09-30
B,Barrick Mining Corporation,stocks,us,XNYS,CS,True,usd,0000756894,BBG000BB07P9,BBG001S5N9P3,2025-09-29T06:04:58.488040628Z,2025-09-30
BA,Boeing Company,stocks,us,XNYS,CS,True,usd,0000012927,BBG000BCSST7,BBG001S5P0V3,2025-09-29T06:04:58.488040748Z,2025-09-30
BAB,Invesco Taxable Municipal Bond ETF,stocks,us,ARCX,ETF,True,usd,0001378872,BBG000C00736,BBG001STKGB3,2025-09-29T06:04:58.488040828Z,2025-09-30
BABA,"Alibaba Group Holding Limited American Depositary Shares, each represents eight Ordinary Shares",stocks,us,XNYS,ADRC,True,usd,0001577552,BBG006G2JVL2,BBG006G2JWB1,2025-09-29T06:04:58.488040908Z,2025-09-30
BABO,YieldMax BABA Option Income Strategy ETF,stocks,us,ARCX,ETS,True,usd,,BBG01P50CN21,BBG01P50CNX7,2025-09-29T06:04:58.488040989Z,2025-09-30
BABX,GraniteShares ETF Trust GraniteShares 2x Long BABA Daily ETF,stocks,us,XNAS,ETF,True,usd,0001689873,BBG01BWDFNB1,BBG01BWDFP53,2025-09-29T06:04:58.488041069Z,2025-09-30
BAC,Bank of America Corporation,stocks,us,XNYS,CS,True,usd,0000070858,BBG000BCTLF6,BBG001S5P0Y0,2025-09-29T06:04:58.488041149Z,2025-09-30
BACC,Blue Acquisition Corp. Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002059654,,,2025-09-29T06:04:58.488041229Z,2025-09-30
BACCR,Blue Acquisition Corp. Right,stocks,us,XNAS,RIGHT,True,usd,0002059654,,,2025-09-29T06:04:58.488041439Z,2025-09-30
BACCU,Blue Acquisition Corp. Unit,stocks,us,XNAS,UNIT,True,usd,0002059654,,,2025-09-29T06:04:58.48804152Z,2025-09-30
BACQ,Bleichroeder Acquisition Corp. I Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0002028707,,,2025-09-29T06:04:58.48804164Z,2025-09-30
BACQR,Bleichroeder Acquisition Corp. I Right,stocks,us,XNAS,RIGHT,True,usd,0002028707,,,2025-09-29T06:04:58.48804172Z,2025-09-30
BACQU,Bleichroeder Acquisition Corp. I Unit,stocks,us,XNAS,UNIT,True,usd,0002028707,,,2025-09-29T06:04:58.48804181Z,2025-09-30
BACpB,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.000% Non-Cumulative Preferred Stock, Series GG",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.48804189Z,2025-09-30
BACpE,"Bank of America Corporation Depositary Shares (representing 1/1,000th of a share of Floating Rate Non-Cumalative Preferred Stock, Series E)",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.48804197Z,2025-09-30
BACpK,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.488042041Z,2025-09-30
BACpL,"Bank Of America Corporation 7.25% Non-Cumulative Perpetual Convertible Preferred Stock, Series L",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.488042121Z,2025-09-30
BACpM,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series KK",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.488042201Z,2025-09-30
BACpN,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 5.000% Non-Cumulative Preferred Stock, Series LL",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.488042281Z,2025-09-30
BACpO,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.488042371Z,2025-09-30
BACpP,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non- Cumulative Preferred Stock, Series PP",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.488042451Z,2025-09-30
BACpQ,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.488042532Z,2025-09-30
BACpS,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.750% Non-Cumulative Preferred Stock, Series SS",stocks,us,XNYS,PFD,True,usd,0000070858,,,2025-09-29T06:04:58.488042602Z,2025-09-30
BAER,"Bridger Aerospace Group Holdings, Inc. Common Stock",stocks,us,XNAS,CS,True,usd,0001941536,BBG019M64MD4,BBG019M64MF2,2025-09-29T06:04:58.488042692Z,2025-09-30
BAERW,"Bridger Aerospace Group Holdings, Inc. Warrant",stocks,us,XNAS,WARRANT,True,usd,0001941536,BBG01BBJSP77,,2025-09-29T06:04:58.488042942Z,2025-09-30
BAFE,Brown Advisory Flexible Equity ETF,stocks,us,XNAS,ETF,True,usd,0001593547,BBG01QVCT4K8,BBG01QVCTTJ5,2025-09-29T06:04:58.488043012Z,2025-09-30
BAFN,BayFirst Financial Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001649739,BBG000QK3NY5,BBG001SN12G3,2025-09-29T06:04:58.488043153Z,2025-09-30
BAGY,Amplify Bitcoin Max Income Covered Call ETF,stocks,us,BATS,ETF,True,usd,0001633061,BBG01THF8MT5,BBG01THF8NP7,2025-09-29T06:04:58.488043233Z,2025-09-30
BAH,Booz Allen Hamilton Holding Corporation,stocks,us,XNYS,CS,True,usd,0001443646,BBG000R2YFG7,BBG001T91S76,2025-09-29T06:04:58.488043313Z,2025-09-30
BAI,iShares A.I. Innovation and Tech Active ETF,stocks,us,ARCX,ETF,True,usd,0001761055,BBG01Q9L3CL2,BBG01Q9L3DJ3,2025-09-29T06:04:58.488043393Z,2025-09-30
BAIG,Leverage Shares 2X Long BBAI Daily ETF,stocks,us,XNAS,ETF,True,usd,0001976322,BBG01WRVB212,BBG01WRVB2Z5,2025-09-29T06:04:58.488043483Z,2025-09-30
BAK,Braskem S.A. American Depositary Shares (Each representing Two Class A  Preferred Shares),stocks,us,XNYS,ADRC,True,usd,0001071438,BBG000BDJYK1,BBG001S5XRM5,2025-09-29T06:04:58.488043563Z,2025-09-30
BALI,iShares Advantage Large Cap Income ETF,stocks,us,BATS,ETF,True,usd,0001761055,BBG01JJ8XLW1,BBG01JJ8XMV0,2025-09-29T06:04:58.488043644Z,2025-09-30
BALL,Ball Corporation,stocks,us,XNYS,CS,True,usd,0000009389,BBG000BDDNH5,BBG001S5P7Q4,2025-09-29T06:04:58.488043724Z,2025-09-30
BALT,Innovator Defined Wealth Shield ETF,stocks,us,BATS,ETF,True,usd,0001415726,BBG011MFV0P6,BBG011MFV1P4,2025-09-29T06:04:58.488043804Z,2025-09-30
BALY,Bally's Corporation,stocks,us,XNYS,CS,True,usd,0001747079,BBG01QPXB2Q6,BBG01QPXB3P5,2025-09-29T06:04:58.488043884Z,2025-09-30
BAM,Brookfield Asset Management Ltd.,stocks,us,XNYS,CS,True,usd,0001937926,BBG01BPHNXZ3,BBG019Z17GF9,2025-09-29T06:04:58.488043964Z,2025-09-30
BAMA,Brookstone Active ETF,stocks,us,BATS,ETF,True,usd,,BBG01JG50KL0,BBG01JG50LG4,2025-09-29T06:04:58.488044054Z,2025-09-30
BAMB,Brookstone Intermediate Bond ETF,stocks,us,BATS,ETF,True,usd,,BBG01JG4ZQ50,BBG01JG4ZR03,2025-09-29T06:04:58.488044135Z,2025-09-30
BAMD,Brookstone Dividend Stock ETF,stocks,us,BATS,ETF,True,usd,,BBG01JG50QK8,BBG01JG50RG1,2025-09-29T06:04:58.488044225Z,2025-09-30
BAMG,Brookstone Growth Stock ETF,stocks,us,BATS,ETF,True,usd,,BBG01JG4JRS1,BBG01JG4JSN4,2025-09-29T06:04:58.488044335Z,2025-09-30
BAMO,Brookstone Opportunities ETF,stocks,us,BATS,ETF,True,usd,,BBG01JG4H5X5,BBG01JG4H6R0,2025-09-29T06:04:58.488044415Z,2025-09-30
BAMU,Brookstone Ultra-Short Bond ETF,stocks,us,BATS,ETF,True,usd,,BBG01JG4D4D4,BBG01JG4D578,2025-09-29T06:04:58.488044495Z,2025-09-30
BAMV,Brookstone Value Stock ETF,stocks,us,BATS,ETF,True,usd,,BBG01JG4GBQ1,BBG01JG4GCK5,2025-09-29T06:04:58.488044575Z,2025-09-30
BAMY,Brookstone Yield ETF,stocks,us,BATS,ETF,True,usd,,BBG01JG4XT65,BBG01JG4XV33,2025-09-29T06:04:58.488044656Z,2025-09-30
BANC,"Banc of California, Inc.",stocks,us,XNYS,CS,True,usd,0001169770,BBG000F7VG25,BBG001SKZX56,2025-09-29T06:04:58.488044736Z,2025-09-30
BANCpF,"Banc of California, Inc. Depositary Shares, each representing a 1/40th interest in a share of 7.75% non- cumulative perpetual preferred stock, Series F",stocks,us,XNYS,PFD,True,usd,0001169770,,,2025-09-29T06:04:58.488044816Z,2025-09-30
BAND,Bandwidth Inc. Class A Common Stock,stocks,us,XNAS,CS,True,usd,0001514416,BBG001K003W2,BBG001TFDMP2,2025-09-29T06:04:58.488044896Z,2025-09-30
BANF,Bancfirst Corp,stocks,us,XNAS,CS,True,usd,0000760498,BBG000BGJJX3,BBG001S75RW1,2025-09-29T06:04:58.488044976Z,2025-09-30
BANFP,BancFirst Corporation - BFC Capital Trust II Cumulative Trust Pfd Secs,stocks,us,XNAS,PFD,True,usd,0000760498,,,2025-09-29T06:04:58.488045056Z,2025-09-30
BANL,CBL International Limited Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001914805,,,2025-09-29T06:04:58.488045147Z,2025-09-30
BANR,Banner Corp.,stocks,us,XNAS,CS,True,usd,0000946673,BBG000MVZH28,BBG001SD3DZ8,2025-09-29T06:04:58.488045227Z,2025-09-30
BANX,ArrowMark Financial Corp. Common Stock,stocks,us,XNAS,CS,True,usd,0001578987,BBG004PP4922,BBG004PP4931,2025-09-29T06:04:58.488045307Z,2025-09-30
BAOS,Baosheng Media Group Holdings Limited Ordinary shares,stocks,us,XNAS,CS,True,usd,0001811216,,,2025-09-29T06:04:58.488045387Z,2025-09-30
BAP,Credicorp LTD,stocks,us,XNYS,CS,True,usd,0001001290,,,2025-09-29T06:04:58.488045457Z,2025-09-30
BAPR,Innovator U.S. Equity Buffer ETF - April,stocks,us,BATS,ETF,True,usd,0001482688,BBG00NR9PSK9,BBG00NR9PT90,2025-09-29T06:04:58.488045567Z,2025-09-30
BAR,GraniteShares Gold Shares,stocks,us,ARCX,ETV,True,usd,0001690437,BBG00HBPWNN3,BBG00HBPWNP1,2025-09-29T06:04:58.488045788Z,2025-09-30
BARK,"BARK, Inc.",stocks,us,XNYS,CS,True,usd,0001819574,BBG00Y9ZTKK0,BBG00Y9ZTKL9,2025-09-29T06:04:58.488045868Z,2025-09-30
BARK.WS,"BARK, Inc. Redeemable Warrants, each whole warrant exercisable for shares of Common Stock at an exercise price of $11.50 per share",stocks,us,XNYS,WARRANT,True,usd,0001819574,BBG00YLW5SL1,,2025-09-29T06:04:58.488045988Z,2025-09-30
BASG,Brown Advisory Sustainable Growth ETF,stocks,us,XNAS,ETF,True,usd,0001593547,BBG01V6DRPS0,BBG01V6DRR60,2025-09-29T06:04:58.488046068Z,2025-09-30
BASV,Brown Advisory Sustainable Value ETF,stocks,us,XNAS,ETF,True,usd,0001593547,BBG01V5C2JW9,BBG01V5C2KS1,2025-09-29T06:04:58.488046148Z,2025-09-30
BATL,Battalion Oil Corporation,stocks,us,XASE,CS,True,usd,0001282648,BBG00R4SMLR4,BBG00R4SR3J8,2025-09-29T06:04:58.488046229Z,2025-09-30
BATRA,"Atlanta Braves Holdings, Inc. Series A Common Stock",stocks,us,XNAS,CS,True,usd,0001958140,BBG01HCDRG86,BBG01HCDRG95,2025-09-29T06:04:58.488046309Z,2025-09-30
BATRK,"Atlanta Braves Holdings, Inc. Series C Common Stock",stocks,us,XNAS,CS,True,usd,0001958140,BBG01HCX3Y34,BBG01HCX3Z22,2025-09-29T06:04:58.488046379Z,2025-09-30
BATT,Amplify Lithium & Battery Technology ETF,stocks,us,ARCX,ETF,True,usd,0001633061,BBG00L322ZG8,BBG00L323065,2025-09-29T06:04:58.488046499Z,2025-09-30
BAUG,Innovator U.S. Equity Buffer ETF - August,stocks,us,BATS,ETF,True,usd,0001482688,BBG00PVP2Q68,BBG00PVP2QY7,2025-09-29T06:04:58.488046569Z,2025-09-30
BAX,Baxter International Inc.,stocks,us,XNYS,CS,True,usd,0000010456,BBG000BCVJ77,BBG001S5P1K3,2025-09-29T06:04:58.488046659Z,2025-09-30
BAYA,Bayview Acquisition Corp Class A Ordinary Shares,stocks,us,XNAS,CS,True,usd,0001969475,BBG01KT6FX00,BBG01KT6FXV6,2025-09-29T06:04:58.48804674Z,2025-09-30
BAYAR,Bayview Acquisition Corp Right,stocks,us,XNAS,RIGHT,True,usd,0001969475,BBG01KT6G6L5,BBG01KT6G7L3,2025-09-29T06:04:58.48804682Z,2025-09-30
BAYAU,Bayview Acquisition Corp Unit,stocks,us,XNAS,UNIT,True,usd,0001969475,BBG01K7N3468,BBG01K7N3510,2025-09-29T06:04:58.4880469Z,2025-09-30
BApA,"The Boeing Company Depositary Shares, each representing a 1/20th interest in a share of 6.00% Series A Mandatory Convertible Preferred Stock, par value $1.00",stocks,us,XNYS,SP,True,usd,0000012927,,,2025-09-29T06:04:58.48804699Z,2025-09-30
BB,BlackBerry Limited,stocks,us,XNYS,CS,True,usd,0001070235,BBG000CR90K4,BBG001S60618,2025-09-29T06:04:58.48804706Z,2025-09-30
BBAG,JPMorgan BetaBuilders U.S. Aggregate Bond ETF,stocks,us,ARCX,ETF,True,usd,0001485894,BBG00MSHTGF0,BBG00MSHTH59,2025-09-29T06:04:58.4880472Z,2025-09-30
BBAI,"BigBear.ai Holdings, Inc.",stocks,us,XNYS,CS,True,usd,0001836981,BBG00Z4HKRV4,BBG00Z4HKRY1,2025-09-29T06:04:58.488047301Z,2025-09-30
